id,Text,image,,,
0,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : kitchen,dining , drawing  , balcony",resized_images\image_0.png,,,
4105,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, pooja, kitchen, utility",resized_images\image_4105.png,,,
4115,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, wash, balcony",resized_images\image_4115.png,,,
4134,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 1 | features : kitchen, lobby, dining,, living room, pooja, store, parking, rear, cut out",resized_images\image_4134.png,,,
4141,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, terrace, flower bed",resized_images\image_4141.png,,,
4143,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : kitchen, balcony",resized_images\image_4143.png,,,
4157,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_4157.png,,,
4171,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, open, porch",resized_images\image_4171.png,,,
4175,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_4175.png,,,
4179,"bedrooms : 3 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, pantry, servant room, wash, store, work area, balcony",resized_images\image_4179.png,,,
4182,"bedrooms : 2 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, store, terrace, servant room",resized_images\image_4182.png,,,
4186,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 0 | features : living room, looby, kitchen, balcony, verandah, lawn",resized_images\image_4186.png,,,
4238,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen, parking, lawn",resized_images\image_4238.png,,,
4243,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : living room, dining, kitchen, foyer, balcony, utility",resized_images\image_4243.png,,,
4293,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, utility, kitchen, balcony",resized_images\image_4293.png,,,
4317,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen, store, balcony, store",resized_images\image_4317.png,,,
4321,"bedrooms : 3 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, lawn, powder room",resized_images\image_4321.png,,,
4329,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4329.png,,,
4417,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, wash basin, flower bed, terrace",resized_images\image_4417.png,,,
4433,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, verandah, lobby, utility room, powder room",resized_images\image_4433.png,,,
4434,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, lobby",resized_images\image_4434.png,,,
4442,"bedrooms : 4 | toilet : 4 | attached _ toilet : 4 | dress _ room : 1 | features : drawing room, dining, kitchen, balcony, store",resized_images\image_4442.png,,,
4444,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, foyer, lawn, parking, powder room",resized_images\image_4444.png,,,
4453,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, dining, kitchen, puja, sitout, balcony, utility, ",resized_images\image_4453.png,,,
4468,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, sitout",resized_images\image_4468.png,,,
4469,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, verandah, puja, ",resized_images\image_4469.png,,,
4501,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, verandah, porch, powder room",resized_images\image_4501.png,,,
4502,"bedrooms : 2 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, passage, kitchen, flower bed, balcony",resized_images\image_4502.png,,,
4503,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room,  flower bed, kitchen, balcony",resized_images\image_4503.png,,,
4504,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4504.png,,,
4505,"bedrooms : 1 | toilet : 2 2 attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_4505.png,,,
4507,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4507.png,,,
4509,"upper floor(bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : balcony) lower floor(bedrooms : 0 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features :hall, porch, kitchen)",resized_images\image_4509.png,,,
4510,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4510.png,,,
4512,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 2 | features : drawing room, dining, kitchen, balcony, servant room",resized_images\image_4512.png,,,
4513,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4513.png,,,
4514,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_4514.png,,,
4516,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, verandah",resized_images\image_4516.png,,,
4519,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room,dining, kitchen, balcony",resized_images\image_4519.png,,,
4520,"bedrooms : 4 | toilet : 3 | attached _ toilet : 2 | dress _ room : 2 | features : drawing room, dining, kitchen, verandah, lawn",resized_images\image_4520.png,,,
4522,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, utility, balcony",resized_images\image_4522.png,,,
4525,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features : living room, dining, kitchen, courtyard",resized_images\image_4525.png,,,
4526,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility, balcony",resized_images\image_4526.png,,,
4528,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, terrace",resized_images\image_4528.png,,,
4530,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_4530.png,,,
4535,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, balcony, lobby, terrace",resized_images\image_4535.png,,,
4536,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, terrace, balcony",resized_images\image_4536.png,,,
4538,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 1 | features : family room, balcony",resized_images\image_4538.png,,,
4539,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4539.png,,,
4541,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : drawing room, dining, kitchen,utility, balcony",resized_images\image_4541.png,,,
4543,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_4543.png,,,
4545,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen",resized_images\image_4545.png,,,
4546,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_4546.png,,,
4552,"bedrooms : 4 | toilet : 5 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, corridor, balcony, servant room, ",resized_images\image_4552.png,,,
4553,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_4553.png,,,
4554,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4554.png,,,
4555,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, balcony, wash",resized_images\image_4555.png,,,
4563,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_4563.png,,,
4564,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lobby",resized_images\image_4564.png,,,
4565,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_4565.png,,,
4566,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_4566.png,,,
4567,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : drawing room, kitchen, balcony",resized_images\image_4567.png,,,
4570,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_4570.png,,,
4574,"upper floor(bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : terrace) lower floor(bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, parking)",resized_images\image_4574.png,,,
4576,"bedrooms : 2 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony",resized_images\image_4576.png,,,
4579,"bedrooms : 2 | toilet : 3 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, terrace",resized_images\image_4579.png,,,
4581,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_4581.png,,,
4582,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony, store",resized_images\image_4582.png,,,
4588,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 2 | features : living room, balcony, terrace",resized_images\image_4588.png,,,
4589,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, balcony",resized_images\image_4589.png,,,
4591,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : living room, balcony",resized_images\image_4591.png,,,
4594,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, flower bed, passage, terrace",resized_images\image_4594.png,,,
4600,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, balcony, utility",resized_images\image_4600.png,,,
4606,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen,  balcony, utility",resized_images\image_4606.png,,,
4610,"bedrooms : 2 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : hall, kitchen, pooja, portico",resized_images\image_4610.png,,,
4611,"bedrooms : 1 | toilet : 2 | attached _ toilet : 0 | dress _ room : 0 | features : living room, kitchen, flower bed",resized_images\image_4611.png,,,
4616,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 1 | features : drawing room, dining, kitchen, passage, balcony",resized_images\image_4616.png,,,
4618,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, kitchen, lobby",resized_images\image_4618.png,,,
4624,"bedrooms : 1 | toilet : 2 | attached _ toilet : 1 | dress _ room : 1 | features : living room, dining, kitchen, store, puja, terrace, lawn, utility, servant room, powder room",resized_images\image_4624.png,,,
4629,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, study room",resized_images\image_4629.png,,,
4630,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, utility, pooja, balcony",resized_images\image_4630.png,,,
4633,"bedrooms : 3 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, kitchen, lobby, store, balcony",resized_images\image_4633.png,,,
4634,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, deck,  pool",resized_images\image_4634.png,,,
4645,"bedrooms : 2 | toilet : 2 | attached _ toilet : 2 | dress _ room : 2 | features : balcony, terrace garden",resized_images\image_4645.png,,,
4649,"bedrooms : 3 | toilet : 4 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, utility, balcony, servant room",resized_images\image_4649.png,,,
4652,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, lounge, balcony, utility",resized_images\image_4652.png,,,
4653,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 0 | features : living room, dining, kitchen, passage, balcony",resized_images\image_4653.png,,,
4656,"bedrooms : 3 | toilet : 4 | attached _ toilet : 4 | dress _ room : 1 | features : living room, dining, kitchen, family room, balcony, utility, servant room",resized_images\image_4656.png,,,
4657,"bedrooms : 3 | toilet : 3 | attached _ toilet : 2 | dress _ room : 1 | features : living room, dining, kitchen, utility, balcony, puja",resized_images\image_4657.png,,,
4658,"bedrooms : 3 | toilet : 3 | attached _ toilet : 1 | dress _ room : 1 | features : drawing room, dining, kitchen, balcony, study room",resized_images\image_4658.png,,,
4667,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, balcony, kitchen",resized_images\image_4667.png,,,
4676,"bedrooms : 1 | toilet : 1 | attached _ toilet : 1 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_4676.png,,,
4689,"bedrooms : 1 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, hall, parking, utility",resized_images\image_4689.png,,,
4691,"bedrooms : 2 | toilet : 1 | attached _ toilet : 0 | dress _ room : 0 | features : living room, dining, kitchen, balcony, lawn",resized_images\image_4691.png,,,
4695,"bedrooms : 2 | toilet : 2 | attached _ toilet : 1 | dress _ room : 0 | features : living room, dining, kitchen, balcony, utility",resized_images\image_4695.png,,,
4698,"bedrooms : 3 | toilet : 3 | attached _ toilet : 3 | dress _ room : 0 | features : drawing room, dining, kitchen, balcony",resized_images\image_4698.png,,,
